student_id,name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,python_score,java_score,sql_score,dsa_score,cloud_score,web_score,ml_score,cybersecurity_score,certifications,project_count,project_complexity,internships,opensource_projects,quantitative_aptitude,logical_aptitude,coding_score,communication_score,presentation_score,interview_score,hackathons,leadership,target_role,placed,data_source,profile_completeness,evidence_confidence
ST03035,Student ST03035,Mechanical,7,8.93,93.1,88.9,0,7.6,5.4,6.6,2.7,3.5,4.3,3.9,2.8,1,2,1,0,0,5.7,5.5,3.9,7.5,4.6,6.0,0,1,AI/ML Engineer,1,SYNTHETIC,93.3,60.6
ST03036,Student ST03036,ISE,8,6.21,59.7,67.4,0,5.9,2.7,5.8,3.7,5.7,3.8,5.2,6.8,3,4,1,1,0,7.1,6.0,5.3,5.5,5.0,4.8,0,0,Cybersecurity Specialist,1,SYNTHETIC,81.3,77.0
ST03037,Student ST03037,Mechanical,8,8.71,85.1,87.0,0,4.2,3.7,4.4,3.6,4.3,4.2,3.0,2.5,1,4,1,0,0,8.6,7.1,4.5,4.8,5.2,4.6,2,0,QA Specialist,1,SYNTHETIC,92.4,84.6
ST03038,Student ST03038,CSE,8,8.97,88.7,92.8,0,6.0,8.1,9.0,6.3,5.2,2.8,3.4,4.4,1,3,2,1,0,8.2,7.1,7.9,6.6,5.5,6.8,1,0,AI/ML Engineer,1,SYNTHETIC,82.6,62.2
ST03039,Student ST03039,CSE,8,7.65,75.8,83.2,0,5.7,5.7,5.4,3.9,1.0,5.9,1.6,5.8,3,5,1,0,1,6.6,7.7,4.9,7.8,7.3,7.0,1,1,QA Specialist,1,SYNTHETIC,85.5,64.9
ST03040,Student ST03040,ECE,7,7.64,70.7,82.2,0,6.3,5.2,5.1,2.6,4.8,6.3,3.6,1.2,0,1,1,0,0,6.8,7.1,4.6,6.6,7.1,6.6,1,0,Data Analyst,0,SYNTHETIC,89.4,63.8
ST03041,Student ST03041,CSE,7,7.82,87.8,69.4,0,6.9,7.0,4.8,6.4,7.0,3.9,5.0,2.6,2,1,2,0,0,6.7,5.7,5.9,5.7,6.1,4.9,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,86.3,84.2
ST03042,Student ST03042,CSE,8,8.77,88.9,85.3,0,5.6,7.7,7.5,8.0,3.9,7.7,2.5,5.5,1,1,2,2,0,7.8,6.9,7.1,7.2,7.4,6.6,0,0,Data Analyst,1,SYNTHETIC,96.8,64.2
ST03043,Student ST03043,CSE,7,8.47,78.5,82.6,0,5.6,1.9,3.7,4.5,4.6,3.7,4.8,1.2,0,1,1,0,0,7.7,7.1,4.4,6.6,5.1,5.4,0,0,Full-Stack Developer,1,SYNTHETIC,78.4,87.5
ST03044,Student ST03044,CSE,7,6.4,66.6,58.3,0,5.7,3.4,7.2,5.9,3.4,3.7,2.2,2.0,0,5,2,1,1,6.2,7.0,5.4,5.4,6.2,5.7,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,86.9,74.7
ST03045,Student ST03045,ISE,7,6.95,72.1,74.6,0,6.6,6.8,5.2,1.9,4.7,3.4,3.8,1.0,1,2,1,0,0,5.6,5.4,3.2,5.9,5.9,5.0,0,0,AI/ML Engineer,0,SYNTHETIC,83.1,75.2
ST03046,Student ST03046,ISE,8,8.17,81.8,81.8,0,3.9,5.7,6.5,5.9,4.1,6.7,4.5,4.4,1,1,1,0,0,6.9,7.7,4.5,5.9,7.1,4.0,0,0,Data Analyst,1,SYNTHETIC,86.5,83.8
ST03047,Student ST03047,Mechanical,7,7.43,72.8,78.7,0,3.5,3.8,5.6,5.5,1.3,3.8,1.0,1.0,0,3,1,2,0,6.6,5.9,5.5,6.8,5.8,5.8,0,0,AI/ML Engineer,1,SYNTHETIC,82.5,90.3
ST03048,Student ST03048,ECE,7,7.36,67.5,82.9,0,7.5,7.3,6.1,2.6,4.1,4.1,5.8,4.3,0,2,1,0,0,5.4,6.6,5.1,6.7,8.2,5.5,1,0,Cybersecurity Specialist,0,SYNTHETIC,77.5,88.6
ST03049,Student ST03049,ECE,8,5.98,64.6,69.8,0,2.6,4.2,4.3,7.2,4.2,4.2,1.0,1.0,2,1,1,1,2,5.5,7.2,4.6,5.8,7.6,4.8,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,80.4,77.0
ST03050,Student ST03050,CSE,7,7.58,77.3,76.0,0,5.1,7.1,5.9,5.7,1.0,3.0,1.1,2.0,4,5,2,0,0,6.7,5.2,5.0,7.5,7.6,7.1,0,0,Full-Stack Developer,0,SYNTHETIC,87.2,92.7
ST03051,Student ST03051,ECE,7,7.42,71.2,77.2,0,7.1,5.6,7.6,6.1,2.1,6.5,2.3,2.4,3,1,2,0,0,6.9,4.8,6.6,6.1,4.0,8.2,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,77.0,78.0
ST03052,Student ST03052,CSE,7,6.42,64.3,67.3,0,4.8,2.6,3.8,4.5,1.0,5.0,1.0,3.8,0,1,1,0,0,6.4,7.4,4.3,6.1,6.8,5.8,1,0,QA Specialist,0,SYNTHETIC,87.1,76.1
ST03053,Student ST03053,ISE,7,7.42,81.5,81.4,0,5.9,5.5,6.0,5.0,2.8,3.4,2.5,3.0,1,1,2,0,2,4.5,5.3,5.2,3.2,4.2,5.6,2,0,AI/ML Engineer,0,SYNTHETIC,79.2,72.6
ST03054,Student ST03054,CSE,7,7.7,85.6,70.3,0,5.4,3.4,6.0,5.1,3.1,5.1,3.7,1.0,0,3,2,0,0,7.1,7.0,6.9,7.7,5.9,7.0,3,1,Cloud/DevOps Engineer,1,SYNTHETIC,95.4,66.1
ST03055,Student ST03055,ECE,7,8.71,88.0,88.7,0,4.5,5.4,6.6,5.3,6.2,5.6,3.1,2.9,1,1,1,2,0,8.4,7.4,5.5,5.4,4.1,6.1,0,0,Data Analyst,1,SYNTHETIC,91.8,85.3
ST03056,Student ST03056,ISE,8,6.57,76.0,68.1,0,2.6,4.9,5.0,3.8,2.2,3.0,1.0,3.8,1,2,1,0,0,5.7,5.5,3.2,6.8,5.4,4.0,0,0,Full-Stack Developer,0,SYNTHETIC,86.3,80.0
ST03057,Student ST03057,CSE,8,8.35,89.1,83.5,0,5.4,3.2,3.7,7.9,1.3,2.2,4.3,2.0,1,2,2,0,0,7.6,6.2,7.0,4.3,5.3,4.9,1,0,AI/ML Engineer,0,SYNTHETIC,96.2,87.3
ST03058,Student ST03058,ECE,7,6.39,59.8,67.1,1,4.2,3.4,3.8,2.5,4.5,3.1,1.4,3.5,0,1,1,0,0,5.3,5.8,1.2,4.9,3.9,4.5,1,0,QA Specialist,0,SYNTHETIC,89.9,72.5
ST03059,Student ST03059,ECE,7,6.8,65.7,71.0,1,6.2,3.7,6.8,7.6,2.3,5.1,3.3,3.5,1,6,2,0,1,4.7,6.8,7.4,6.2,7.0,7.6,0,0,AI/ML Engineer,0,SYNTHETIC,95.2,92.3
ST03060,Student ST03060,CSE,7,7.28,70.0,76.8,0,2.5,6.6,5.6,4.5,1.8,5.3,2.6,2.8,3,1,1,0,1,6.8,6.0,4.3,6.4,6.5,3.8,2,0,Cybersecurity Specialist,1,SYNTHETIC,94.3,67.4
ST03061,Student ST03061,ISE,8,6.43,67.2,64.8,0,4.3,4.8,3.9,4.3,5.0,1.8,3.1,4.8,1,4,1,1,0,6.2,6.9,3.6,4.6,5.2,6.4,1,0,Cybersecurity Specialist,0,SYNTHETIC,87.3,75.7
ST03062,Student ST03062,ECE,7,6.91,78.7,73.8,0,6.5,4.0,4.8,5.9,4.6,5.8,4.0,3.2,1,3,2,0,0,6.0,5.4,7.0,5.7,4.4,5.0,0,0,QA Specialist,0,SYNTHETIC,85.3,82.5
ST03063,Student ST03063,ECE,8,7.43,77.2,74.1,0,4.2,4.1,5.8,3.4,5.6,2.2,3.5,1.3,0,5,1,2,0,5.8,6.0,4.3,7.4,8.5,5.2,0,0,Full-Stack Developer,0,SYNTHETIC,75.1,61.1
ST03064,Student ST03064,ISE,7,6.77,69.9,71.7,0,5.9,6.2,5.4,4.7,5.2,2.3,2.8,2.6,2,6,2,0,2,3.9,7.3,6.2,5.2,5.0,5.3,0,0,Data Analyst,0,SYNTHETIC,78.2,77.5
ST03065,Student ST03065,ECE,7,9.1,90.3,81.6,0,8.6,9.6,9.0,8.8,5.1,10.0,4.8,4.2,0,1,2,1,0,7.6,6.3,8.6,6.6,6.7,8.0,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,86.2,78.7
ST03066,Student ST03066,Mechanical,7,7.28,72.1,75.6,0,6.5,3.2,5.5,3.3,3.7,4.8,4.3,2.6,0,2,1,0,0,5.1,5.0,5.6,7.0,8.8,6.1,0,0,AI/ML Engineer,0,SYNTHETIC,92.2,74.1
ST03067,Student ST03067,Mechanical,7,9.23,94.0,89.8,0,6.2,5.9,6.5,7.7,3.6,6.8,8.9,4.1,1,6,2,1,0,6.7,6.7,8.1,8.3,9.9,7.0,1,0,Cybersecurity Specialist,1,SYNTHETIC,79.9,70.4
ST03068,Student ST03068,CSE,7,9.22,93.7,96.9,0,8.5,6.3,7.3,5.8,5.0,5.1,5.6,4.1,2,2,2,1,1,7.3,8.4,7.0,7.6,7.4,7.3,0,0,AI/ML Engineer,1,SYNTHETIC,95.4,89.4
ST03069,Student ST03069,CSE,7,7.44,86.8,77.1,0,2.0,4.2,3.3,5.2,3.0,3.8,1.0,2.8,0,4,1,0,1,4.3,7.1,4.9,6.1,3.0,4.2,0,0,Data Analyst,0,SYNTHETIC,78.5,75.1
ST03070,Student ST03070,Mechanical,7,6.95,65.8,67.1,0,5.5,4.4,6.8,5.9,6.2,4.2,1.5,2.5,1,2,2,0,1,7.7,7.0,5.8,4.1,4.2,5.6,0,0,QA Specialist,1,SYNTHETIC,79.7,88.7
ST03071,Student ST03071,ISE,8,6.63,68.2,73.8,0,5.7,4.4,3.2,1.0,1.0,2.7,4.3,3.9,1,3,1,0,1,6.3,6.7,3.2,7.8,7.0,4.5,0,0,Data Analyst,0,SYNTHETIC,85.3,61.8
ST03072,Student ST03072,ECE,7,6.2,68.2,62.0,0,4.9,6.5,5.2,3.8,1.6,2.1,1.1,2.1,2,1,1,0,1,5.4,6.2,4.1,9.4,9.3,7.3,1,1,AI/ML Engineer,0,SYNTHETIC,79.3,92.1
ST03073,Student ST03073,Mechanical,7,7.39,77.3,78.2,0,5.0,4.8,5.1,3.4,1.0,3.7,2.9,3.8,3,2,1,0,1,7.4,7.6,5.0,7.2,6.3,5.6,0,0,Cybersecurity Specialist,1,SYNTHETIC,77.6,88.3
ST03074,Student ST03074,ISE,7,7.85,79.1,78.2,0,8.7,8.6,6.2,7.1,5.6,6.4,2.4,4.4,3,2,2,3,1,6.5,6.2,6.3,6.5,5.4,8.5,1,0,Full-Stack Developer,1,SYNTHETIC,78.6,79.7
ST03075,Student ST03075,CSE,7,5.74,62.3,57.4,0,4.8,3.4,1.3,1.0,3.2,1.0,1.5,1.7,0,2,1,0,0,4.5,6.3,1.0,5.1,5.2,3.1,2,0,Cybersecurity Specialist,0,SYNTHETIC,88.5,94.6
ST03076,Student ST03076,CSE,7,7.92,85.2,71.4,0,6.1,6.0,6.9,6.8,4.5,4.8,4.3,2.9,3,3,2,1,0,6.8,6.5,6.4,4.6,5.4,6.1,0,0,Cybersecurity Specialist,1,SYNTHETIC,88.3,93.5
ST03077,Student ST03077,CSE,8,7.8,77.3,77.4,0,4.4,4.4,6.6,7.0,4.7,4.6,3.6,1.2,0,3,2,1,1,6.7,5.9,6.9,5.0,4.9,5.0,0,0,Data Analyst,1,SYNTHETIC,75.3,76.5
ST03078,Student ST03078,Mechanical,7,8.15,82.7,79.3,0,4.4,5.6,4.5,8.5,4.1,4.6,3.0,1.3,0,1,2,2,1,7.0,6.8,6.6,5.9,5.2,6.4,1,0,Cybersecurity Specialist,1,SYNTHETIC,91.2,71.8
ST03079,Student ST03079,CSE,7,6.25,70.1,66.4,0,5.9,6.3,4.4,1.9,4.2,2.7,1.6,2.9,2,3,1,1,0,7.1,5.6,2.8,5.8,3.8,4.8,1,0,Cybersecurity Specialist,1,SYNTHETIC,78.9,73.6
ST03080,Student ST03080,Mechanical,7,9.7,90.3,97.0,0,6.8,7.8,7.1,6.6,4.7,7.3,5.1,4.7,1,2,2,0,2,6.4,7.4,6.1,9.3,8.1,7.9,2,0,Data Analyst,1,SYNTHETIC,79.1,79.1
ST03081,Student ST03081,Mechanical,8,7.54,75.8,68.2,0,3.5,4.8,6.1,4.6,5.1,5.0,1.7,1.7,2,3,1,0,0,7.9,6.0,4.0,5.4,4.6,5.6,0,0,Full-Stack Developer,1,SYNTHETIC,84.4,72.3
ST03082,Student ST03082,Mechanical,7,6.17,65.2,70.8,0,3.9,4.1,2.8,4.1,1.8,5.7,1.7,2.6,0,1,1,0,2,5.7,4.8,3.2,7.1,7.3,5.6,0,1,Full-Stack Developer,1,SYNTHETIC,91.9,78.6
ST03083,Student ST03083,ISE,8,6.87,78.0,70.1,0,5.2,4.2,6.0,4.4,2.4,4.0,1.0,1.6,0,1,1,1,0,6.8,6.2,3.7,2.6,2.9,3.6,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,90.3,73.1
ST03084,Student ST03084,CSE,8,9.26,93.5,88.7,0,5.6,6.2,7.4,6.5,6.0,5.9,5.4,3.4,1,3,2,1,0,7.1,6.9,4.8,9.2,9.8,6.7,3,1,AI/ML Engineer,1,SYNTHETIC,90.4,62.9
ST03085,Student ST03085,ISE,7,8.22,81.3,82.9,0,4.3,4.4,4.8,3.1,3.7,6.4,1.7,2.2,0,2,1,0,0,6.0,7.7,3.6,7.4,7.1,4.9,1,1,Full-Stack Developer,0,SYNTHETIC,86.0,84.5
ST03086,Student ST03086,ECE,7,7.46,73.4,73.2,0,6.2,4.6,6.6,7.5,3.3,4.4,2.9,3.1,3,3,2,0,1,4.8,6.7,6.3,9.3,9.3,8.3,0,1,Full-Stack Developer,1,SYNTHETIC,87.3,94.3
ST03087,Student ST03087,ISE,7,5.0,58.5,55.4,0,1.9,4.5,3.7,5.3,3.8,3.0,2.4,1.0,2,3,1,0,1,4.8,5.1,4.9,4.9,3.8,4.2,1,0,Full-Stack Developer,1,SYNTHETIC,96.1,89.5
ST03088,Student ST03088,Mechanical,7,7.25,70.6,70.7,0,5.4,6.0,5.0,4.2,2.8,4.0,4.5,1.1,1,3,1,0,0,5.8,6.5,5.4,5.6,5.9,4.4,1,0,Cybersecurity Specialist,1,SYNTHETIC,82.0,64.8
ST03089,Student ST03089,ECE,8,7.62,74.7,72.3,0,5.6,4.6,6.0,3.3,4.4,5.1,2.2,1.0,0,5,1,1,1,6.4,8.1,4.5,7.8,6.4,5.7,2,1,QA Specialist,1,SYNTHETIC,85.6,74.4
ST03090,Student ST03090,Mechanical,7,7.33,65.8,70.8,0,6.3,6.2,6.1,2.7,1.9,4.2,4.9,3.9,1,1,1,0,1,6.8,7.4,4.3,5.5,4.3,4.9,0,0,QA Specialist,0,SYNTHETIC,95.2,70.0
ST03091,Student ST03091,CSE,8,6.24,65.6,63.6,1,4.6,3.1,2.8,3.6,4.5,4.7,2.2,1.5,0,1,1,0,0,6.2,5.5,4.3,7.8,7.9,7.0,0,1,Data Analyst,1,SYNTHETIC,80.8,91.8
ST03092,Student ST03092,ISE,7,7.55,77.2,78.8,0,6.0,8.2,3.9,3.9,3.3,2.4,2.8,4.1,0,6,1,2,1,6.1,6.9,6.2,8.4,7.8,6.5,0,1,QA Specialist,1,SYNTHETIC,78.5,79.1
ST03093,Student ST03093,ISE,7,6.33,57.3,71.1,0,5.0,4.9,3.1,2.9,2.3,2.0,1.6,1.0,1,4,1,0,0,6.4,5.3,4.2,5.5,4.6,4.0,2,0,Cybersecurity Specialist,1,SYNTHETIC,76.2,69.9
ST03094,Student ST03094,Mechanical,7,6.77,67.9,69.3,0,5.8,3.9,7.5,3.9,3.9,3.9,2.5,1.7,3,2,1,1,0,6.3,4.6,4.5,4.1,3.6,5.9,1,0,AI/ML Engineer,1,SYNTHETIC,96.0,73.8
ST03095,Student ST03095,ECE,7,6.08,60.6,68.9,0,3.1,4.6,4.2,5.1,1.0,3.3,2.5,4.2,0,2,1,0,0,4.5,6.4,4.7,5.1,4.0,5.2,0,0,Cybersecurity Specialist,1,SYNTHETIC,94.2,83.9
ST03096,Student ST03096,ECE,7,6.16,64.2,59.9,0,6.0,5.5,3.8,3.4,6.3,6.2,1.3,3.7,1,4,1,0,0,3.3,4.9,3.2,5.6,5.8,5.1,0,0,Data Analyst,1,SYNTHETIC,94.0,62.1
ST03097,Student ST03097,ECE,8,10.0,88.7,97.0,0,9.3,8.7,7.8,9.0,5.9,5.1,3.4,4.1,2,5,3,1,1,8.5,8.0,7.5,4.3,4.8,6.5,0,0,AI/ML Engineer,1,SYNTHETIC,90.1,68.6
ST03098,Student ST03098,ECE,7,8.28,86.7,81.2,0,5.7,7.3,5.3,4.2,5.3,3.4,4.8,3.5,1,1,1,0,0,5.8,6.2,4.7,6.1,5.7,5.2,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,75.3,61.9
ST03099,Student ST03099,ISE,8,6.32,68.3,58.8,0,4.7,4.5,3.6,6.4,3.2,2.4,4.4,1.1,0,3,2,0,0,6.7,5.4,5.6,7.8,8.8,7.0,1,0,Data Analyst,1,SYNTHETIC,90.9,92.1
ST03100,Student ST03100,ISE,8,7.71,81.8,69.8,0,3.9,5.6,4.5,9.5,4.7,3.1,4.7,2.3,0,4,2,0,0,5.9,6.2,6.2,7.7,7.7,7.2,1,0,Full-Stack Developer,1,SYNTHETIC,94.6,87.9
ST03101,Student ST03101,CSE,7,7.67,83.4,68.5,0,5.3,7.4,6.4,5.5,6.1,4.8,4.3,2.3,2,1,2,1,0,5.1,6.6,5.8,7.1,6.1,6.6,0,0,Data Analyst,1,SYNTHETIC,78.8,82.4
ST03102,Student ST03102,ECE,8,7.2,73.1,70.8,0,4.3,4.6,5.3,4.4,2.5,3.8,1.2,3.2,1,1,1,1,0,7.1,5.7,4.8,6.9,7.6,4.7,0,0,Full-Stack Developer,0,SYNTHETIC,78.6,77.4
ST03103,Student ST03103,Mechanical,7,6.29,62.4,70.8,0,4.5,2.0,3.6,4.7,2.8,2.7,2.0,4.7,2,1,1,0,0,7.0,7.9,3.5,6.3,5.3,6.0,1,0,Cybersecurity Specialist,1,SYNTHETIC,93.5,86.1
ST03104,Student ST03104,CSE,8,7.43,77.2,69.6,0,5.2,3.8,4.1,3.4,2.3,3.5,1.1,2.7,3,2,1,1,0,6.8,7.1,3.7,5.5,4.6,4.9,0,0,Full-Stack Developer,1,SYNTHETIC,83.1,89.8
ST03105,Student ST03105,Mechanical,7,9.11,94.1,84.3,0,6.6,5.7,5.7,5.8,3.9,6.4,3.3,4.0,3,3,2,0,0,7.9,8.7,4.8,7.6,7.2,7.8,1,0,Data Analyst,1,SYNTHETIC,92.0,61.6
ST03106,Student ST03106,CSE,7,8.36,92.9,80.5,0,5.1,5.4,5.5,4.5,4.9,5.4,2.4,1.6,1,1,1,1,0,7.5,6.9,4.5,5.1,5.4,4.8,1,0,QA Specialist,1,SYNTHETIC,90.4,83.3
ST03107,Student ST03107,ISE,7,6.94,66.8,69.7,0,5.1,6.3,5.6,5.7,1.0,5.2,3.0,5.9,2,5,2,0,0,5.4,5.6,6.0,2.2,3.0,2.9,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,87.5,84.0
ST03108,Student ST03108,ISE,8,7.66,68.3,79.3,0,5.9,3.6,5.2,6.9,2.6,4.2,4.7,4.0,1,1,2,0,0,6.4,8.1,7.4,7.0,5.8,5.8,1,0,Data Analyst,1,SYNTHETIC,91.3,92.2
ST03109,Student ST03109,CSE,7,7.31,75.0,71.7,0,3.8,3.6,3.2,3.8,4.4,1.4,2.4,4.4,1,2,1,0,0,7.5,8.4,3.7,4.9,4.8,5.2,1,0,Full-Stack Developer,1,SYNTHETIC,86.8,88.8
ST03110,Student ST03110,Mechanical,7,6.48,68.1,66.8,0,4.7,3.4,4.7,5.8,2.6,4.8,4.8,2.6,2,2,2,0,1,6.5,6.3,5.4,5.6,5.6,6.1,2,0,Cybersecurity Specialist,1,SYNTHETIC,90.2,78.0
ST03111,Student ST03111,ECE,7,7.82,77.0,74.9,0,6.2,6.1,5.7,6.3,7.4,5.5,5.5,5.0,0,4,2,0,0,4.3,8.1,7.0,5.0,4.6,6.0,0,0,Data Analyst,0,SYNTHETIC,98.4,87.5
ST03112,Student ST03112,CSE,7,6.02,58.1,59.0,0,1.4,2.5,4.6,3.6,1.0,1.8,4.6,1.0,1,1,1,0,0,4.3,6.1,3.4,6.8,7.5,4.7,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,90.7,94.9
ST03113,Student ST03113,Mechanical,7,7.92,88.5,71.5,0,8.5,7.9,6.5,8.4,7.0,4.2,5.7,3.4,0,6,2,1,0,7.3,6.5,8.6,5.7,3.9,7.4,0,0,AI/ML Engineer,0,SYNTHETIC,75.5,84.5
ST03114,Student ST03114,CSE,8,5.54,55.0,64.6,0,6.9,4.6,4.1,4.0,2.9,4.9,5.0,5.1,0,2,2,0,1,4.6,4.4,5.0,4.5,4.9,6.2,1,0,Cybersecurity Specialist,1,SYNTHETIC,92.8,72.1
ST03115,Student ST03115,CSE,7,8.41,83.2,86.0,0,5.1,7.0,6.0,6.6,4.1,5.7,5.6,2.0,3,3,2,2,0,6.3,7.5,5.5,8.5,9.0,7.4,1,0,Data Analyst,1,SYNTHETIC,78.0,92.8
ST03116,Student ST03116,Mechanical,7,7.38,72.5,76.9,0,4.7,2.1,4.7,1.5,1.9,3.8,3.5,1.0,1,3,1,0,0,6.4,8.3,3.2,7.3,7.1,5.1,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,84.8,83.6
ST03117,Student ST03117,ECE,7,8.16,81.2,80.7,0,5.3,5.4,4.8,6.7,3.4,1.4,3.8,1.0,1,4,2,1,1,6.3,8.0,5.9,9.3,9.3,6.2,0,0,Cybersecurity Specialist,1,SYNTHETIC,87.9,62.2
ST03118,Student ST03118,CSE,7,7.4,70.7,70.7,0,5.5,2.4,1.4,3.0,4.2,3.9,2.9,4.3,1,5,1,0,0,3.9,3.9,4.7,6.0,4.4,4.8,0,0,Data Analyst,1,SYNTHETIC,78.2,79.4
ST03119,Student ST03119,Mechanical,7,8.19,74.5,77.1,0,5.1,4.9,8.4,5.3,3.2,4.0,4.0,1.0,1,2,1,0,1,7.2,7.3,6.2,5.8,4.5,5.9,0,0,Data Analyst,0,SYNTHETIC,87.0,80.4
ST03120,Student ST03120,Mechanical,8,8.65,79.7,86.4,0,7.6,4.7,5.4,6.4,2.5,5.1,2.7,3.4,2,2,2,1,0,7.0,6.4,8.1,6.3,7.2,6.7,0,0,Cybersecurity Specialist,1,SYNTHETIC,92.9,68.5
ST03121,Student ST03121,ISE,8,7.03,75.4,74.9,0,5.9,4.6,6.5,3.1,7.3,5.5,4.2,3.7,0,1,1,1,0,6.5,6.2,5.0,6.4,7.6,7.1,0,0,Full-Stack Developer,0,SYNTHETIC,86.0,77.0
ST03122,Student ST03122,Mechanical,7,7.0,68.0,77.4,1,5.3,7.0,4.0,2.0,2.9,4.1,3.4,5.2,4,2,1,0,0,6.3,8.5,3.3,7.3,8.5,5.9,2,0,Data Analyst,0,SYNTHETIC,81.2,93.5
ST03123,Student ST03123,ECE,7,7.14,68.3,69.9,0,4.8,4.5,5.6,6.3,3.9,3.7,1.3,2.5,1,6,2,0,0,5.7,7.8,6.1,4.6,5.5,5.7,1,0,AI/ML Engineer,0,SYNTHETIC,80.3,61.5
ST03124,Student ST03124,CSE,8,8.8,84.7,88.2,0,6.9,9.5,9.6,6.3,3.4,6.0,3.5,3.5,0,3,2,1,1,7.0,6.4,7.2,6.3,7.0,6.9,1,0,Data Analyst,1,SYNTHETIC,96.8,85.3
ST03125,Student ST03125,CSE,8,7.11,70.6,73.0,0,4.4,4.3,3.2,6.0,4.9,5.5,2.3,2.5,1,2,1,0,1,10.0,4.4,4.9,5.4,4.1,6.8,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,98.5,61.6
ST03126,Student ST03126,ISE,7,6.05,61.5,61.2,0,5.0,6.4,5.6,6.5,3.0,6.3,1.0,1.0,2,3,2,0,1,5.6,4.6,6.1,8.0,7.8,6.6,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,79.7,90.7
ST03127,Student ST03127,CSE,7,6.93,71.3,64.4,0,2.3,4.0,2.4,3.0,2.5,2.4,1.0,2.3,0,5,1,0,0,8.3,6.9,2.3,6.6,5.3,3.5,0,0,AI/ML Engineer,1,SYNTHETIC,95.9,88.5
ST03128,Student ST03128,CSE,8,6.84,72.2,72.8,0,6.6,6.6,6.2,5.4,8.2,4.7,3.3,3.4,1,1,2,0,0,4.4,5.8,5.8,5.8,5.4,6.7,3,0,Full-Stack Developer,1,SYNTHETIC,94.8,71.8
ST03129,Student ST03129,CSE,8,9.41,89.4,92.7,0,6.8,4.5,8.0,6.2,6.4,5.8,6.1,4.7,3,1,2,1,1,9.7,7.3,6.5,5.0,6.9,4.9,1,0,Cybersecurity Specialist,0,SYNTHETIC,82.0,63.1
ST03130,Student ST03130,CSE,7,7.04,75.3,73.8,0,7.5,6.1,6.2,6.0,5.1,3.4,3.5,5.1,1,3,2,2,1,7.1,5.6,7.2,8.2,7.7,6.6,0,0,Full-Stack Developer,1,SYNTHETIC,75.5,70.0
ST03131,Student ST03131,ISE,8,6.54,71.9,69.4,0,5.3,4.1,5.1,5.0,2.8,2.5,3.3,3.1,1,1,1,0,0,5.8,6.7,4.2,6.0,4.7,5.3,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,85.3,94.5
ST03132,Student ST03132,CSE,7,6.46,64.3,66.6,0,3.1,3.8,4.8,5.3,4.2,3.2,4.2,1.8,2,2,1,0,0,7.0,7.0,5.1,7.6,8.5,5.3,1,1,Cloud/DevOps Engineer,0,SYNTHETIC,93.8,89.5
ST03133,Student ST03133,CSE,7,7.43,72.9,75.9,0,3.7,4.9,4.0,5.9,1.7,5.2,1.0,1.0,2,2,1,0,2,6.7,4.9,5.0,5.0,5.0,4.8,0,0,Data Analyst,0,SYNTHETIC,96.0,92.7
ST03134,Student ST03134,ISE,7,7.97,88.2,81.1,0,5.9,6.1,4.2,3.6,5.6,2.9,5.7,3.5,2,2,1,1,1,6.3,4.6,3.6,4.0,3.6,3.3,1,0,Data Analyst,0,SYNTHETIC,92.4,88.2
ST03135,Student ST03135,ECE,7,8.53,79.4,80.2,0,5.3,5.4,7.0,7.3,5.0,6.7,1.0,6.5,1,2,2,0,0,6.6,8.3,6.9,4.7,4.3,6.6,0,0,Full-Stack Developer,1,SYNTHETIC,75.6,90.4
ST03136,Student ST03136,CSE,8,8.38,82.7,82.5,0,6.1,8.6,7.1,6.8,5.5,6.8,5.7,4.1,2,2,2,3,0,6.1,4.9,7.2,6.0,6.1,6.0,1,0,Full-Stack Developer,1,SYNTHETIC,96.4,92.9
ST03137,Student ST03137,ISE,7,7.03,70.4,69.1,0,4.3,5.2,2.8,1.8,5.0,3.1,4.9,3.4,1,3,1,0,0,4.8,5.3,2.2,5.6,5.3,3.6,1,0,QA Specialist,0,SYNTHETIC,93.7,74.7
ST03138,Student ST03138,ECE,8,6.91,69.1,68.6,0,2.9,4.8,5.5,3.4,3.1,3.9,3.4,2.1,1,6,1,0,0,6.6,6.2,2.2,6.5,5.5,5.1,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,77.9,84.8
ST03139,Student ST03139,Mechanical,8,8.26,76.5,82.7,0,5.6,6.3,5.5,7.5,2.7,6.3,1.8,3.2,0,2,2,0,0,8.3,6.8,7.3,4.6,4.8,6.5,1,0,AI/ML Engineer,1,SYNTHETIC,83.6,61.1
